provider_location_guid,loc_name,loc_phone,loc_admin_street1,loc_admin_state,latitude,longitude
3a83b988-74fe-4103-b075-17108d42f311,Walgreens Co. #19840,508-674-0255,1512 S MAIN ST,MA,41.685782,-71.172283
636317a4-23e6-4a94-b0ad-68c17bd79975,"CVS Pharmacy, Inc. #02566",(413) 543-8256,1990 BOSTON RD.,MA,42.149601,-72.476884
f8c30a91-c1f6-447c-bf41-40f75275abb2,"CVS Pharmacy, Inc. #00335",(508) 824-1361,266 RTE 44,MA,41.90572,-71.055846
49947617-158d-4ed5-9be8-786c8c1a0148,"CVS Pharmacy, Inc. #00972",(508) 238-3476,555 WASHINGTON STREET,MA,42.04902,-71.084365
9c0ca3e9-1bcb-4ffc-bf33-ba8e072ad62c,Walgreens Co. #10562,508-279-2980,4 CENTRAL SQ,MA,41.990682,-70.974463
54a0f5b9-eb79-4a6f-821c-9354863bf75a,"CVS Pharmacy, Inc. #01885",(978) 486-9230,10 MEETING HOUSE ROAD,MA,42.546595,-71.470983
e3f8350b-1012-49cd-846b-fc09fc7f2b82,Stop & Shop #494,508-543-6174,141 MAIN STREET,MA,42.075329,-71.260415
e2fb7815-fdf2-405c-b676-69cfe70d776b,Greater New Bedford CHC Inc,,874 PURCHASE ST,MA,41.636224,-70.925747
4f72e8e9-f15b-4208-8520-89810cbb848a,Walgreens Co. #3112,781-646-3869,1425 MASSACHUSETTS AVE,MA,42.42528,-71.187453
984a0c35-ee3a-4728-bca3-defdc846e2d9,"CVS Pharmacy, Inc. #02476",(413) 789-3339,163 SILVER STREET,MA,42.061652,-72.631426
0ea12f09-3a0a-4fe9-8bfa-be0d85b68158,Stop & Shop #64,508-255-3851,2110 CRANBERRY COVE PLAZA,MA,41.796205,-69.984927
97c9000a-f229-4c26-ab03-d49676beb7cb,MinuteClinic #20783,1-866-389-2727,1515 COMMERCIAL ST,MA,42.215745,-70.920964
8182cd46-dd51-41cb-b160-7339c44f5011,Walgreens Co. #2759,617-770-3435,550 ADAMS ST,MA,42.253594,-71.027955
9a9ad9cc-b5da-4f0d-8c9d-12a745522f74,Walgreens Co. #3337,978-725-3221,135 BROADWAY,MA,42.706509,-71.168895
14deca9c-37a3-4560-adc9-3f0ba9b5631f,MinuteClinic #20756,1-866-389-2727,36 WHITE ST,MA,42.388877,-71.118944
a61ceb34-3fc8-44fe-9c35-f4c74f8b5e7e,"CVS Pharmacy, Inc. #02959",(978) 646-8930,139 ENDICOTT ST.,MA,42.550746,-70.933132
d0e9fb45-d1fe-4240-8992-82564a50471c,"CVS Pharmacy, Inc. #01855",(781) 784-6714,66 SOUTH MAIN STREET,MA,42.12134,-71.180081
3579eb28-8070-4193-ba80-f8cefad5ed2e,"CVS Pharmacy, Inc. #00321",(781) 828-5125,95 WASHINGTON STREET,MA,42.139601,-71.146044
35f5c152-0abf-4cf4-a350-5f58118ad474,Whittier Street Health Center,,1290 TREMONT STREET,MA,42.332945,-71.091871
283abe5f-9ea4-45de-9dba-f323993376a4,Stop & Shop #87,508-539-1803,39 NATHAN ELLIS HIGHWAY,MA,41.619557,-70.488833
181d373b-1bb6-4032-a610-4e8d3afc4f04,"CVS Pharmacy, Inc. #00107",(617) 527-8930,304 WALNUT STREET,MA,42.350442,-71.206722
95224444-ebfd-4b40-96d4-b166b9ce3d8c,Walgreens Co. #17226,413-499-5411,501 NORTH STREET,MA,42.455744,-73.252117
65b73ec6-a0d9-408c-be5a-d2f0448add2e,"CVS Pharmacy, Inc. #00023",(978) 372-0291,211 LINCOLN AVENUE,MA,42.762841,-71.040212
9001a37c-ea26-4941-950d-d1435eb28636,"CVS Pharmacy, Inc. #00632",(978) 937-9995,4 BROADWAY ROAD,MA,42.671414,-71.296422
eaf8fd42-e126-498e-901d-0f6a99b1dd6a,Walgreens Co. #19344,508-678-9066,510 WILBUR AVENUE,MA,41.732316,-71.211378
0e835f63-d44b-4574-bc71-b6772c3647fd,Walgreens Co. #3151,508-767-1732,320 PARK AVE,MA,42.261051,-71.821479
e62ee141-83d7-4947-b09b-57954335d36b,"CVS Pharmacy, Inc. #01025",(978) 745-4943,272 HIGHLAND AVE.,MA,42.503825,-70.923936
715b8be5-7330-4e7e-bd33-fa99cf2daab7,Walgreens Co. #3135,617-298-3114,825 MORTON ST,MA,42.281506,-71.087754
7b9ff43e-bd2a-4e26-b1d8-a65a99759a69,BIG Y PHCY #86 RX #411097,413-543-9912,2035 BOSTON RD,MA,42.148405,-72.471541
10f30c7a-5ba2-4c7b-abb4-9cd940600f87,"CVS Pharmacy, Inc. #01050",(508) 829-7631,160 RESERVOIR ROAD,MA,42.343937,-71.862081
0c744180-9d80-4932-821a-aeb71f323354,"CVS Pharmacy, Inc. #11399",(781) 462-2000,884 MAIN ST.,MA,42.465125,-71.062539
a3dd71ab-548e-443f-a512-5d152e77f494,Walgreens Co. #3564,617-731-4536,99 HARVARD ST,MA,42.336316,-71.120482
6f73280c-0788-4418-8ec7-20b84698703c,"CVS Pharmacy, Inc. #01094",(413) 774-7201,137 FEDERAL STREET,MA,42.592138,-72.597283
3f29f7fa-8062-4ed0-a847-6d29de3835de,Walgreens Co. #18170,617-628-1010,299 BROADWAY,MA,42.392993,-71.092582
a6ee32a8-8f57-4314-9211-aaec11f0da87,"CVS Pharmacy, Inc. #00496",(617) 889-1529,324 BROADWAY,MA,42.391808,-71.036359
8b99d681-27dc-4afe-952a-343810e8d83a,Walmart Inc #10-3491,9786862633,70 Pleasant Valley St,MA,42.742827,-71.164929
8e02df8e-3765-436c-b6cd-c67947de2811,"CVS Pharmacy, Inc. #01230",(413) 323-9621,"151 N MAIN ST, CRYSTAL SPRINGS PLAZA",MA,42.288449,-72.407413
05e4c5bb-aa12-44da-a7f9-7f332a744ae0,"CVS Pharmacy, Inc. #01257",(508) 378-1370,119 BEDFORD ST.,MA,42.030642,-70.959231
951e4798-8470-43f5-824d-c3de9a293496,MinuteClinic #21459,1-866-389-2727,5 MACY ST,MA,42.847236,-70.928511
ed43373e-32a5-4757-8a68-ec93becdfee9,Rite Aid #RA110084,978-368-8540,1031 MAIN ST.,MA,42.432075,-71.686269
83db4f13-3a6f-4400-ad77-61d61af1983f,"CVS Pharmacy, Inc. #00046",(617) 964-7736,999 WATERTOWN STREET,MA,42.349745,-71.226074
1436c227-34bd-45da-8747-22b89c1b97ce,"CVS Pharmacy, Inc. #01853",(781) 335-3331,737 BRIDGE STREET,MA,42.245342,-70.93564
e3f8350b-1012-49cd-846b-fc09fc7f2b82,Stop & Shop #494,508-543-6174,141 MAIN STREET,MA,42.075329,-71.260415
e3a8e76c-e2dc-416a-a1a7-10fc6f2f3b8b,Stop & Shop #54,781-871-9228,375 CENTRE AVENUE (ROUTE 123),MA,42.109226,-70.929442
f9a707ed-dc0a-46b4-a17e-93a418cbe070,"CVS Pharmacy, Inc. #00314",(781) 639-1466,45 ATLANTIC AVENUE,MA,42.498932,-70.856357
d86f560f-cc63-4de4-8acd-4fc2fa9bffec,Walgreens Co. #17173,978-249-9132,1640 S MAIN ST,MA,42.581672,-72.262332
bad7764b-c042-44ea-8d98-1d2226f35bd4,"CVS Pharmacy, Inc. #01015",(617) 471-7451,42 BEALE STREET,MA,42.266505,-71.017368
97adaf29-2d44-426b-ae1e-98b0ea967a3b,Union Pharmacy,617-928-8455,103 UNION ST,MA,42.329606,-71.19341
d0e9fb45-d1fe-4240-8992-82564a50471c,"CVS Pharmacy, Inc. #01855",(781) 784-6714,66 SOUTH MAIN STREET,MA,42.12134,-71.180081
cacc5c70-ccec-47fb-a804-63389145339e,"CVS Pharmacy, Inc. #01248",(508) 588-4610,240 OAK STREET,MA,42.100391,-71.034687
be3142c8-7d06-4f96-bd1a-3f700de3828d,Walgreens Co. #10342,781-665-1329,897 MAIN ST,MA,42.465348,-71.061034
4b72e86f-86fb-414d-a629-cabf60b12d9e,"CVS Pharmacy, Inc. #02282",(617) 287-8292,703 GALLIVAN BOULEVARD,MA,42.283249,-71.047455
97027a5a-ee44-4330-8667-f27f3e310d78,"CVS Pharmacy, Inc. #01889",(617) 783-2577,427 WASHINGTON STREET,MA,42.349408,-71.15641
4e0540f0-8ccd-42e3-9c76-01f508c1a5d7,Walgreens Co. #2823,781-592-2248,841 WESTERN AVE,MA,42.460115,-70.969421
c6932ef4-0631-46e6-a0da-c33d01851806,Walmart Inc #10-1984,4136644004,1415 Curran Hwy,MA,42.664319,-73.110803
51b52733-0241-4f78-ad49-b217c318c50f,Walgreens Co. #18016,413-458-2138,212 MAIN STREET,MA,42.702577,-73.183545
afb68016-92c5-4501-82dd-885b1141d9d7,Walgreens Co. #2208,978-977-9211,35 MAIN ST,MA,42.525025,-70.926119
f67f3229-d6c9-4f4a-9fff-53408914d072,Walgreens Co. #10317,617-361-1811,1065 TRUMAN HWY,MA,42.24185,-71.126982
532b8227-98c9-456c-8ae8-f628fd2c011a,"CVS Pharmacy, Inc. #00148",(781) 894-4522,51 LINDEN STREET,MA,42.378608,-71.223038
63e97de2-cf1a-42c0-a2aa-e5351a6e0b71,"CVS Pharmacy, Inc. #02071",(413) 536-1432,400 BEECH ST.,MA,42.202373,-72.619644
e1377ed5-0bba-4971-a284-a7079f7712f8,Stop & Shop #421,508-324-9693,815 GRAND ARMY HWY,MA,41.729652,-71.17103
81e4f5d1-1890-412a-9c21-b10dfa341086,"CVS Pharmacy, Inc. #00920",(978) 368-7631,792 MAIN ST.,MA,42.425887,-71.688193
43219be7-b50f-4a31-a1c5-8cc9824056a7,"CVS Pharmacy, Inc. #01001",(781) 322-5890,1080 EASTERN AVE.,MA,42.430641,-71.03947
172470ce-0601-4cd0-8089-e5a7d7c7bf14,CAMBRIDGE HEALTH ALLIANCE OUTPATIEN #MS1001836,(617) 665-1438,1493 CAMBRIDGE ST,MA,42.374802,-71.10428
41e6032c-70bf-4e66-bb96-01c6805a186b,OSCO PHARMACY #2470,508-363-0057,50 BOSTON TURNPIKE ROAD,MA,42.272779,-71.753007
e5a85bed-0a5b-46d9-9a93-0fa83c20af3d,"CVS Pharmacy, Inc. #02138",(508) 747-1465,8 PILGRIM HILL ROAD,MA,41.950901,-70.687899
009c0d78-c902-44d1-a688-d38dc92f7402,"CVS Pharmacy, Inc. #17795",(617) 514-5528,500 Geneva Ave,MA,42.299139,-71.062591
5ae0cb55-0800-4833-9f5b-940de335000e,"CVS Pharmacy, Inc. #16545",(978) 762-3154,240 INDEPENDENCE WAY,MA,42.553172,-70.937776
a9d4d71d-84fb-41a7-af25-b970b5ba0dcd,Walgreens Co. #17605,978-297-3247,250 CENTRAL STREET,MA,42.686587,-72.045737
5ae0cb55-0800-4833-9f5b-940de335000e,"CVS Pharmacy, Inc. #16545",(978) 762-3154,240 INDEPENDENCE WAY,MA,42.553172,-70.937776
2c5bd1b8-69a1-40d1-910c-5e0ba725e4bf,"CVS Pharmacy, Inc. #10932",(508) 732-0219,330 COURT ST.,MA,41.97458,-70.686226
147d9fda-2388-484f-934e-13b65d7f7522,"CVS Pharmacy, Inc. #10596",(508) 845-6009,720 BOSTON TURNPIKE,MA,42.276699,-71.695979
cacc5c70-ccec-47fb-a804-63389145339e,"CVS Pharmacy, Inc. #01248",(508) 588-4610,240 OAK STREET,MA,42.100391,-71.034687
a877ace6-4119-4b9e-9801-eea76682f2a1,Walgreens Co. #4595,978-745-6756,59 BOSTON ST,MA,42.518459,-70.90926
8a716a18-d7df-4047-95f9-7091d2e7a821,"CVS Pharmacy, Inc. #01872",(508) 946-0080,"438, SUITE B WEST GROVE ST.",MA,41.896125,-70.951151
a34579c1-6158-48a7-84bb-cfb903572ef8,"CVS Pharmacy, Inc. #01893",(413) 584-2580,90 MAIN STREET,MA,42.319052,-72.629958
027250c0-f775-435c-a239-6033036d4a8d,Walgreens Co. #19806,978-897-1600,100 POWDER MILL ROAD,MA,42.441996,-71.428812
db07c299-3e3e-4389-af9b-0346268ddc75,"CVS Pharmacy, Inc. #00365",(978) 374-0719,259 MAIN ST.,MA,42.780699,-71.076911
d86f560f-cc63-4de4-8acd-4fc2fa9bffec,Walgreens Co. #17173,978-249-9132,1640 S MAIN ST,MA,42.581672,-72.262332
317a7e16-2ea9-47b1-abb9-3d65ea1d4f31,Walgreens Co. #6226,508-993-7498,220 HUTTLESTON AVE,MA,41.641623,-70.879514
ec760c0b-fd6a-4a20-b9c9-e25a96a09c7b,"CVS Pharmacy, Inc. #16687",(508) 852-5790,529 LINCOLN ST,MA,42.292024,-71.774296
a819eb72-c5ec-4ff4-b963-6076e06a43dc,"CVS Pharmacy, Inc. #11131",(508) 487-0019,132 BRADFORD ST,MA,42.05332,-70.186651
21c0ec39-8ef8-4c4f-8a1b-61ec26434e02,Edward M Kennedy Community Health Center-Worcester,,19 TACOMA ST,MA,42.302222,-71.766048
7110bb8d-5e7d-4da5-b3af-481e058c09df,"CVS Pharmacy, Inc. #00969",(413) 283-2545,1001 THORNDIKE ST.,MA,42.15746,-72.329241
b465ffe9-d5c7-4df6-b424-2f60b05e6469,OSCO PHARMACY #495,781-221-0144,180 A CAMBRIDGE STREET,MA,42.511407,-71.198629
555161a7-fbca-49b2-9901-b75bd11688d3,"CVS Pharmacy, Inc. #01014",(978) 535-2062,535 LOWELL STREET,MA,42.546443,-70.980778
e5244410-2391-487e-99ae-9848079d09c2,"CVS Pharmacy, Inc. #02325",(781) 341-6114,1025 CENTRAL STREET,MA,42.135912,-71.102795
29390c67-f16e-4a5f-889c-eaf80d27a396,"CVS Pharmacy, Inc. #02500",(781) 233-2643,1075 BROADWAY ST.,MA,42.468694,-71.026296
34d86ae5-b7d3-4de8-960b-b137a597edd5,"CVS Pharmacy, Inc. #00619",(617) 569-2638,1150 SARATOGA STREET,MA,42.384585,-70.999166
684ba835-5796-4630-9b5c-93cfa89dc6b7,"CVS Pharmacy, Inc. #01955",(508) 991-7934,548 DARTMOUTH STREET,MA,41.61343,-70.937544
cd177cc5-6502-45bb-bb41-906314c9f95e,Walgreens Co. #6295,978-532-2453,229 ANDOVER ST,MA,42.5473,-70.946962
69eb3e92-58e3-48d2-a69f-ac38bf66cb8c,Stop & Shop #61,413-525-6929,470 NORTH MAIN STREET,MA,42.077327,-72.526963
912b00dd-c6ae-41b9-a7bf-6bc275e32420,"CVS Pharmacy, Inc. #16634",(781) 307-0001,400 LYNN FELLS PKWY,MA,42.481912,-71.024333
8b3f8e4f-2669-48f0-bbcb-3db4a0d342ec,Walgreens Co. #17980,413-527-7410,32 UNION STREET,MA,42.269067,-72.671982
5b02f90e-0239-4083-8457-4563f61aadf8,Walgreens Co. #10127,413-205-1495,625 CAREW ST,MA,42.122017,-72.58767
f291bd80-5506-44a7-a032-8a71236c5f71,Stop & Shop #7,508-337-9455,377 CHAUNCY STREET,MA,42.032945,-71.236377
9b25a2bf-61f0-43c6-9abe-64444aee059c,Walgreens Co. #10128,413-277-9749,171 WEST ST,MA,42.254839,-72.254792
bbd1a2f2-cf4d-4a94-9e5c-f77fa4a32d2c,Stop & Shop #91,508-842-2771,539571 BOSTON TURNPIKE,MA,42.277911,-71.715984
315a1394-d8a6-4052-a054-13a3b6458329,"CVS Pharmacy, Inc. #01110",(508) 677-3555,4171 NORTH MAIN STREET,MA,41.750891,-71.120899
7e3ae69e-90c4-4cf5-8e74-12c52fed9008,"CVS Pharmacy, Inc. #16626",(508) 478-5267,250 FORTUNE BLVD,MA,42.160489,-71.497979
c0e4e880-d9ba-4198-a451-901ff47d3687,"CVS Pharmacy, Inc. #02172",(508) 839-2240,"100 WORCESTER ST,",MA,42.219659,-71.695747
cac1d82d-2480-42ba-bd79-778564580a12,Greater Lawrence Family Health Center PHARMACY-Pelham Street,(978) 655-5731,147 Pelham St,MA,42.728788,-71.202269
7a8bbcfb-5dbb-453c-a7a7-3fff9d3f8bf3,OSCO PHARMACY #1429,508-584-8520,641 BELMONT STREET,MA,42.072184,-71.045784
2dae1936-05d2-45d8-9a9d-4660e88402d5,Walgreens Co. #19525,413-663-5270,50 LINCOLN ST.,MA,42.700954,-73.109558
06b13882-388b-4934-8b69-38930575e550,Stop & Shop #2403,508-487-3738,56 SHANK PAINTER ROAD,MA,42.05027,-70.195999
df8d697d-e689-49af-aa7d-5f8de6779bc3,"CVS Pharmacy, Inc. #01852",(508) 533-6771,67D MAIN ST.,MA,42.152738,-71.404621
c0c0b948-3367-4dea-b3b1-22cef6b76428,"CVS Pharmacy, Inc. #17247",(508) 979-7531,479 STATE RD,MA,41.639025,-71.00245
3825dc19-67c7-4b93-b390-bfa057f01fe7,Stop & Shop #429,617-541-4300,1100 MASSACHUSETTS AVENUE,MA,42.326476,-71.065111
9827f07a-ced9-408d-95ec-37f5b2dbe0cd,"CVS Pharmacy, Inc. #01972",(413) 827-0734,152 ELM STREET,MA,42.107381,-72.622463
5bec53e1-17d3-415a-95f4-5daab9a2aecb,"CVS Pharmacy, Inc. #00075",(781) 592-1470,200 SOUTH COMMON ST.,MA,42.462047,-70.962714
abda3cc3-5578-4236-a071-846a02403cb8,Hannaford #8004,508-229-0647,"193 BOSTON POST ROAD WEST, RTE 20",MA,42.340781,-71.589739
bfda52b5-1e8d-4b9f-a7d1-b7302681b52e,Stop & Shop #473,508-675-0887,333 MARIANO BISHOP BOULEVARD,MA,41.67428,-71.164532
d41c14d2-de24-45ef-8afb-741062a91a0c,"CVS Pharmacy, Inc. #10083",(781) 376-1203,891 MAIN ST.,MA,42.525057,-71.15949
b9317f95-528e-4dde-b3ba-e94010242366,"CVS Pharmacy, Inc. #01899",(781) 595-5997,"65 BOSTON ST.,",MA,42.477466,-70.957637
1d106e22-4907-465f-bfad-c2abdae07bf8,Walgreens Co. #2063,978-744-7442,29 NEW DERBY ST,MA,42.519211,-70.894537
7fb57d59-4f65-4b77-9171-6897e52c656c,"CVS Pharmacy, Inc. #17210",(413) 236-4223,655 CHESHIRE RD,MA,42.492576,-73.206685
6304c21f-b1d5-4c6f-87ad-e6a26dbc431c,"CVS Pharmacy, Inc. #17332",(781) 847-4003,1 HAWES WAY,MA,42.152075,-71.072991
50b0c779-854e-42ca-a43f-0b61cf726f1c,"CVS Pharmacy, Inc. #00685",(508) 999-3241,1145 KEMPTON STREET,MA,41.637002,-70.956584
4617c19c-e520-4d66-b64d-b9704aa8666c,"CVS Pharmacy, Inc. #00261",(978) 744-2224,200 ESSEX STREET,MA,42.521958,-70.894428
5fe10a0f-18b5-4da3-8eba-5f822ef41b6d,"CVS Pharmacy, Inc. #01041",(508) 823-5376,675 COUNTY STREET,MA,41.884078,-71.067382
2b7faff3-27a5-4625-8174-257c066361c6,Walgreens Co. #19536,781-396-8350,467 SALEM ST,MA,42.422854,-71.08915
cbd9897e-d098-4f43-8c29-9d6fb22eed65,"CVS Pharmacy, Inc. #00610",(508) 999-0790,"10 SARAH'S WAY, ROUTE 6",MA,41.6458,-70.897045
3126ee15-2e79-4c71-96e2-558b21511a32,"CVS Pharmacy, Inc. #00252",(781) 395-1515,55 RIVERSIDE AVENUE,MA,42.41764,-71.108366
bc1f6eaa-d077-412b-8b55-fd04991933c2,"CVS Pharmacy, Inc. #00224",(781) 944-0432,650 MAIN STREET,MA,42.524449,-71.103213
3d039c24-9d98-47c1-b5cc-f83093630380,"CVS Pharmacy, Inc. #01022",(617) 661-6422,215 ALEWIFE BROOK PARKWAY,MA,42.389996,-71.14383
60a21021-5e18-4135-a715-5ee951c9bf0e,Stop & Shop #71,508-672-2366,501 RODMAN STREET,MA,41.693968,-71.152781
44d93c06-0f9c-4d56-9ffe-f14f48a070d8,Walgreens Co. #19747,508-987-5386,175 MAIN STREET,MA,42.103988,-71.867787
af6a3e5b-adfe-4712-9ebb-7c3f637b747b,Walgreens Co. #18245,508-238-6929,690 DEPOT ST,MA,42.02427,-71.116443
ba316edd-ac81-4cb5-b70d-9771f7da6d3d,Walmart Inc #10-2953,5086773775,54 Cousineau Dr.,MA,41.757602,-71.220709
49802caa-8757-4f7a-998b-65e1b9594f67,Stop & Shop #35,781-749-5856,400 LINCOLN STREET,MA,42.248279,-70.924564
0279ee3d-7d7a-426c-815c-600ee6f6a86f,Walgreens Co. #13135,508-477-0137,21 SOUTH ST,MA,41.613181,-70.48926
cca0557e-7928-497a-ae9c-502e1811622f,Stop & Shop #36,413-593-3999,"672 MEMORIAL DRIVE, ROUTE 33",MA,42.176301,-72.577785
40cfd09d-e905-4ba2-a10f-fc6b7fdd343c,Stop & Shop #432,508-226-5888,469 PLEASANT ST,MA,41.951056,-71.271459
4afbf108-dfd0-4b3c-b6dc-33343e80a5e8,"CVS Pharmacy, Inc. #00291",(781) 893-2070,800 LEXINGTON ST.,MA,42.402843,-71.235158
7a5f6216-5c66-45bc-9f08-9d3b24cbf3af,"CVS Pharmacy, Inc. #01858",(617) 332-4900,1199-1201 CENTER STREET,MA,42.331417,-71.195072
cc5538e0-f785-4c5b-9805-f0ddc11b1aa6,Stop & Shop #22,508-394-8909,55 LONG POND DRIVE,MA,41.658041,-70.207706
40a73717-59a8-4ccd-b3ba-4b7123f39aec,"CVS Pharmacy, Inc. #16826",(781) 585-6337,101 INDEPENDENCE MALL WAY,MA,41.971576,-70.717219
e0987f2d-47b1-41b1-b8f6-fa2f86985e8f,Stop & Shop #80,413-732-7040,1277 LIBERTY STREET,MA,42.13726,-72.582051
4ab4e42a-067d-4b58-81f3-73e5e1a03b4b,"CVS Pharmacy, Inc. #00995",(508) 376-2975,2 MILLISTON RD,MA,42.167929,-71.354093
785745b5-bad1-4a31-90f1-c2b10e532538,Stop & Shop #782,413-789-2226,1282 SPRINGFIELD STREET,MA,42.067499,-72.675758
9e179f06-aace-4122-a43c-dea81a48f05c,"CVS Pharmacy, Inc. #01868",(508) 543-6646,67 CENTRAL ST.,MA,42.062555,-71.248674
665945d9-5c76-45ba-992f-6ef69a349f2e,Walgreens Co. #9152,508-856-7901,937 W BOYLSTON ST,MA,42.327257,-71.792544
ae7290a3-9989-43bc-8d74-9566a0126277,"CVS Pharmacy, Inc. #01253",(508) 477-1535,8 GREENE STREET,MA,41.61696,-70.488802
3ac6e910-cac8-460e-bd8d-a4ae004dff99,BIG Y PHCY #63 RX #410255,413-774-3858,237 MOHAWK TRAIL ROUTE 2,MA,42.587538,-72.625993
1227f31e-75bd-46a2-9803-d1bf2b687086,V-Care Pharmacy of Chestnut Hill,617-440-9622,1244 BOYLSTON ST,MA,42.322288,-71.166667
789c76b9-0e71-4358-9c05-4c89e8073e71,Walgreens Co. #15591,508-824-5332,57 WINTHROP STREET,MA,41.89922,-71.096524
36639548-42ce-46f5-96a1-14726459d8f4,Walmart Inc #10-2901,4135870001,180 N King St,MA,42.341695,-72.643759
d026b3cb-7a1a-491e-8fc4-f8f2fc10c0c4,Stop & Shop #787,413-584-9700,228 KING STREET,MA,42.329134,-72.635998
35a721e0-0145-4383-852c-997f53c11763,"CVS Pharmacy, Inc. #05402",(508) 821-5605,7 WASHINGTON ST.,MA,41.902718,-71.098209
8711bfc3-6884-42c1-927a-9bcbdbc9ebef,Walgreens Co. #3508,781-246-2497,572 MAIN ST,MA,42.498662,-71.068289
a3dd71ab-548e-443f-a512-5d152e77f494,Walgreens Co. #3564,617-731-4536,99 HARVARD ST,MA,42.336316,-71.120482
1c400ddb-0c50-47dc-b33d-051c7ad332cf,"CVS Pharmacy, Inc. #02055",(978) 851-8446,"10 MAIN ST, STADIUM PLAZA",MA,42.631228,-71.272799
b2b6dbe9-89a9-4c54-9164-45e662b64c36,Stop & Shop #475,508-432-5001,111 CHATHAM ROAD,MA,41.68462,-70.0578
c6dba043-f5c5-4ba9-8004-637cd0c4d402,Walmart Inc #10-3114,7818165370,770 Broadway,MA,42.47207,-71.023662
ae7290a3-9989-43bc-8d74-9566a0126277,"CVS Pharmacy, Inc. #01253",(508) 477-1535,8 GREENE STREET,MA,41.61696,-70.488802
df2e9743-fe40-4299-bcae-6eff092cc71d,CAMBRIDGE HEALTH ALLIANCE OUTPATIEN #MS1001844,(617) 499-6690,163 GORE STREET,MA,42.373057,-71.08534
7d13c52f-d7d5-4314-b98f-7f14b2906e82,"CVS Pharmacy, Inc. #01130",(413) 732-2998,615-621 BELMONT AVENUE,MA,42.086057,-72.555126
74513eca-6a68-4c8e-b2b9-9d1c58e1fd25,Walgreens Co. #11119,978-368-3484,720 MAIN ST,MA,42.423022,-71.688015
bd33213b-7948-4043-8db6-c6dd8d977782,"CVS Pharmacy, Inc. #01265",(617) 567-5147,210 BORDER STREET,MA,42.375239,-71.04077
3e13ad6c-d8ad-4293-99ce-1db7482ac65d,Walgreens Co. #4967,413-493-3901,1588 NORTHAMPTON ST,MA,42.210308,-72.629253
0b78fb71-d2e3-49e9-9741-ff1704c37d47,BIG Y PHCY #19 RX #408721,413-583-7910,433 CENTER STREET SUITE 3,MA,42.168715,-72.483365
de0cc45e-2590-4831-9ef7-38998fcee8dd,Walgreens Co. #9477,781-837-2482,2177 OCEAN ST,MA,42.09342,-70.718102
dd8631c8-280c-4fd5-8e4e-ee7576d74bb9,Walgreens Co. #4358,413-786-1126,60 SPRINGFIELD ST,MA,42.090184,-72.629888
c49d169a-1262-4b5c-bfd5-617e79066654,Walgreens Co. #2699,413-547-8128,54 EAST ST,MA,42.15624,-72.482675
8d0d150d-e2f7-48e3-9b16-4c06d27cb684,"CVS Pharmacy, Inc. #00751",(978) 921-0632,434 RANTOUL ST.,MA,42.555267,-70.881764
fdedc1d4-5e5a-4f9a-b737-599743c310c4,Walmart Inc #10-2012,5089871444,742 Main St,MA,42.170604,-71.878812
73e971d3-066f-4a07-8cc7-3cf64392f60a,Walgreens Co. #2517,978-283-7361,201 MAIN ST,MA,42.613041,-70.66039
df8d697d-e689-49af-aa7d-5f8de6779bc3,"CVS Pharmacy, Inc. #01852",(508) 533-6771,67D MAIN ST.,MA,42.152738,-71.404621
3e0e32d6-54f6-472d-bc52-f445d4094e27,"CVS Pharmacy, Inc. #00635",(781) 447-0003,351 BEDFORD STREET,MA,42.069829,-70.947528
7679a269-ba2c-440c-a3ea-731b4b9a6b3c,Rite Aid #RA110209,508-984-5402,1207 ACUSHNET AVE.,MA,41.657894,-70.927837
e9ea52b7-b2d5-4669-96a6-7b3a9e0d29dc,Costco Wholesale Corporation #301,(978)-750-4334,11 NEWBURY ST.,MA,42.556701,-70.978619
3a83b988-74fe-4103-b075-17108d42f311,Walgreens Co. #19840,508-674-0255,1512 S MAIN ST,MA,41.685782,-71.172283
c91c4ceb-f477-43b6-8434-9b806f1a2ba0,Walgreens Co. #10460,508-394-1325,1041 ROUTE 28,MA,41.658696,-70.202743
354033d0-6cdc-4b3f-b3e5-9d761409653d,Walgreens Co. #19506,508-347-9936,178 MAIN ST,MA,42.097913,-72.071074
7d13c52f-d7d5-4314-b98f-7f14b2906e82,"CVS Pharmacy, Inc. #01130",(413) 732-2998,615-621 BELMONT AVENUE,MA,42.086057,-72.555126
eedec118-debe-4ccf-83ac-e1db06be453b,"CVS Pharmacy, Inc. #08319",(617) 629-4156,ONE DAVIS SQUARE,MA,42.396221,-71.122849
b6cd63a7-eaa4-4b08-b915-8dd417eaa0b7,Walgreens Co. #13642,978-453-0820,1161 BRIDGE ST,MA,42.663677,-71.303104
c5dc7382-655e-4c25-83e1-cac0d0aa5edb,"CVS Pharmacy, Inc. #01878",(508) 945-4340,12 QUEEN ANNE RD.,MA,41.684693,-69.968015
69208b48-1c09-40d9-bc5c-89ae5a5240d5,OSCO PHARMACY #2579,617-364-3161,1377 HYDE PARK AVENUE,MA,42.251876,-71.126005
948b2d31-9ec4-4c4e-9067-b25e04d1587a,Stop & Shop #469,508-746-7114,127 SAMOSET STREET,MA,41.954999,-70.685604
57612adc-a8d7-4e87-9261-a776778f9ceb,"CVS Pharmacy, Inc. #00217",(978) 851-6856,"1900 MAIN ST,",MA,42.590962,-71.20222
